成交日期,成交时间,证券代码,证券名称,买卖方向,成交价格,成交数量,成交金额
20200323,13:20:53,300683,海特生物,卖出,64.73,5000,323652
20200323,13:22:14,300683,海特生物,卖出,64.89,10000,648900
20200323,13:22:25,300683,海特生物,卖出,64.93,5000,324650
20200323,13:22:32,300683,海特生物,卖出,64.93,11600,753194
20200323,13:22:45,300683,海特生物,卖出,64.922,11700,759583
20200323,13:23:27,300683,海特生物,卖出,65.002,11700,760520
20200325,9:37:16,600824,益民集团,买入,3.359,911800,3062842
20200325,11:05:33,002820,桂发祥,买入,12.19,255300,3112107
20200325,14:44:00,600880,博瑞传播,买入,3.97,781600,3102952
20200326,9:38:42,600824,益民集团,卖出,3.43,182300,625289
20200326,9:39:00,600824,益民集团,卖出,3.42,145900,498978
20200326,9:41:15,600824,益民集团,卖出,3.42,52500,179550
20200326,9:40:19,600824,益民集团,卖出,3.4,40000,136000
20200326,9:41:33,600824,益民集团,卖出,3.383,122700,415040
20200326,9:42:16,600824,益民集团,卖出,3.4,122800,417520
20200326,9:43:37,600824,益民集团,卖出,3.4,122800,417520
20200326,9:42:57,600824,益民集团,卖出,3.39,122800,416292
20200326,9:54:18,002820,桂发祥,卖出,11.8,40000,472000
20200326,9:53:38,002820,桂发祥,卖出,11.71,15300,179163
20200326,10:16:53,128026,众兴转债,买入,110.398,4460,492375.08
20200326,10:17:17,128026,众兴转债,买入,110.571,20000,2211411.97
20200326,10:17:38,128026,众兴转债,买入,110.483,3000,331448.69
20200326,10:23:17,002820,桂发祥,卖出,11.93,10000,119300
20200326,10:23:47,002820,桂发祥,卖出,11.92,21000,250320
20200326,10:24:04,002820,桂发祥,卖出,11.9,8000,95200
20200326,10:24:20,002820,桂发祥,卖出,11.9,5000,59500
20200326,10:25:14,002820,桂发祥,卖出,11.91,5000,59550
20200326,10:25:29,002820,桂发祥,卖出,11.906,15000,178583
20200326,10:26:26,002820,桂发祥,卖出,11.93,16000,190880
20200326,10:26:33,002820,桂发祥,卖出,11.905,10000,119046
20200326,10:26:44,002820,桂发祥,卖出,11.918,5000,59591
20200326,10:28:47,002820,桂发祥,卖出,11.911,21000,250132
20200326,10:27:07,002820,桂发祥,卖出,11.896,28000,333096
20200326,10:27:16,002820,桂发祥,卖出,11.881,18600,220986
20200326,10:27:27,002820,桂发祥,卖出,11.851,37400,443214
20200326,13:33:00,128026,众兴转债,卖出,112.413,5560,625016.6
20200326,13:34:50,128026,众兴转债,卖出,112.105,4380,491019.49
20200326,13:34:59,128026,众兴转债,卖出,112.043,430,48178.49
20200326,13:35:42,128026,众兴转债,卖出,111.38,2330,259515.4
20200326,13:35:47,128026,众兴转债,卖出,111.22,1130,125678.6
20200326,13:35:54,128026,众兴转债,卖出,111.034,4030,447465.12
20200326,13:36:04,128026,众兴转债,卖出,111,3140,348540
20200326,13:36:13,128026,众兴转债,卖出,110.573,6460,714302.21
20200326,15:00:00,603608,天创时尚,买入,10.84,280000,3035200
20200327,9:45:54,600880,博瑞传播,卖出,4.113,265900,1093582
20200327,9:46:03,600880,博瑞传播,卖出,4.051,390800,1583336
20200327,9:46:13,600880,博瑞传播,卖出,4.029,124900,503247
20200327,9:52:21,123014,凯发转债,买入,159.9,3000,479699.23
20200327,9:53:23,123014,凯发转债,买入,161.154,5000,805772
20200327,9:54:11,123014,凯发转债,买入,160.5,4000,641997.88
20200327,9:56:08,123014,凯发转债,买入,161.5,5000,807500
20200327,9:57:08,123014,凯发转债,买入,160.689,1500,241033.5
20200327,9:58:09,123014,凯发转债,买入,161.399,1000,161399
20200327,10:08:49,300150,世纪瑞尔,买入,5.36,385500,2066280
20200327,14:26:08,123014,凯发转债,卖出,155.652,6500,1011738
20200327,14:26:50,123014,凯发转债,卖出,156.275,2390,373496.83
20200327,14:26:57,123014,凯发转债,卖出,155.606,970,150937.7
20200327,14:27:47,123014,凯发转债,卖出,150.493,4820,725376.88
20200327,14:27:54,123014,凯发转债,卖出,150.595,4820,725867.99
20200330,9:31:19,603608,天创时尚,卖出,12.08,280000,3382400
20200330,9:31:59,300150,世纪瑞尔,卖出,5.28,77100,407098
20200330,9:32:28,300150,世纪瑞尔,卖出,5.29,14000,74060
20200330,9:32:35,300150,世纪瑞尔,卖出,5.261,77100,405608
20200330,9:32:58,300150,世纪瑞尔,卖出,5.25,77100,404775
20200330,9:33:15,300150,世纪瑞尔,卖出,5.22,24700,128934
20200330,9:33:49,300150,世纪瑞尔,卖出,5.21,66200,344902
20200330,9:34:03,300150,世纪瑞尔,卖出,5.121,49300,252486
20200330,13:23:00,600983,惠而浦,买入,5.72,549500,3143140
20200331,10:00:40,600983,惠而浦,卖出,6.29,549500,3456355
20200331,10:43:23,123031,晶瑞转债,买入,349.88,1430,500328.4
20200331,10:43:46,123031,晶瑞转债,买入,350.32,2000,700640.38
20200331,10:44:39,123031,晶瑞转债,买入,350.307,3200,1120982.59
20200331,11:08:17,123031,晶瑞转债,卖出,348.721,80,27897.68
20200331,11:08:41,123031,晶瑞转债,卖出,349,1310,457190.67
20200331,11:08:52,123031,晶瑞转债,卖出,349.012,3020,1054016
20200331,11:09:03,123031,晶瑞转债,卖出,348.266,2220,773150.14
20200331,13:11:48,113519,长久转债,买入,114.698,10000,1146983.8
20200331,13:16:21,113519,长久转债,卖出,112.638,1000,112638.4
20200331,13:16:42,113519,长久转债,卖出,112.501,570,64125.6
20200331,13:17:20,113519,长久转债,卖出,112.318,580,65144.2
20200331,13:18:48,113519,长久转债,卖出,111.903,500,55951.5
20200331,13:19:17,113519,长久转债,卖出,112.26,20,2245.2
20200331,13:20:13,113519,长久转债,卖出,111.84,1460,163286.5
20200331,13:20:24,113519,长久转债,卖出,111.618,1170,130592.6
20200331,13:20:48,113519,长久转债,卖出,111.7,1560,174252
20200331,13:21:15,113519,长久转债,卖出,111.63,1040,116095.2
20200331,13:21:32,113519,长久转债,卖出,111.61,2100,234381
20200331,13:36:17,128053,尚荣转债,买入,331.456,3000,994367.78
20200331,13:37:03,128053,尚荣转债,买入,331.929,4000,1327715.14
20200331,14:38:05,128053,尚荣转债,卖出,320.2,1910,611582
20200331,14:38:24,128053,尚荣转债,卖出,319.522,5090,1626364.69
