成交日期,成交时间,证券代码,证券名称,买卖方向,成交价格,成交数量,成交金额
20200330,9:31:00,300150,世纪瑞尔,卖出,5.28,77100,407088.00
20200330,9:32:00,300150,世纪瑞尔,卖出,5.26,168200,884458.10
20200330,9:33:00,300150,世纪瑞尔,卖出,5.21,90900,473836.00
20200330,9:34:00,300150,世纪瑞尔,卖出,5.12,49300,252465.30
20200330,13:23:00,600983,惠而浦,买入,5.72,549500,3143140.00
20200331,10:00:00,600983,惠而浦,卖出,6.29,549500,3456355.00
20200331,10:43:00,123031,晶瑞转债,买入,350.14,3430,1200968.40
20200331,10:44:00,123031,晶瑞转债,买入,350.31,3200,1120982.40
20200331,11:08:00,123031,晶瑞转债,卖出,349.00,4410,1539103.92
20200331,11:09:00,123031,晶瑞转债,卖出,348.27,2220,773150.52
20200331,13:11:00,113519,长久转债,买入,114.70,10000,1146980.00
20200331,13:16:00,113519,长久转债,卖出,112.59,1570,176763.57
20200331,13:17:00,113519,长久转债,卖出,112.32,580,65144.44
20200331,13:18:00,113519,长久转债,卖出,111.90,500,55951.50
20200331,13:19:00,113519,长久转债,卖出,112.26,20,2245.20
20200331,13:20:00,113519,长久转债,卖出,111.73,4190,468131.46
20200331,13:21:00,113519,长久转债,卖出,111.62,3140,350476.20
20200331,13:36:00,128053,尚荣转债,买入,331.46,3000,994368.00
20200331,13:37:00,128053,尚荣转债,买入,331.93,4000,1327716.00
20200331,14:38:00,128053,尚荣转债,卖出,319.71,7000,2237948.98
